price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
Price Withheld,Internal area 0.00,"1/8 Graham Street, Port Melbourne VIC 3207",1,2,1,144.944977,-37.84188,Sold by private treaty 03 November 2011
Price Withheld,Internal area 0.00,"405/54 Nott Street, Port Melbourne VIC 3207",1,2,1,144.938751,-37.84059,Sold by private treaty 03 November 2011
Price Withheld,Internal area 0.00,"201/54 Nott Street, Port Melbourne VIC 3207",1,2,1,144.938751,-37.84059,Sold by private treaty 03 November 2011
Price Withheld,Land area squareMeter m2,"C107/117-123 Rouse Street, Port Melbourne VIC 3207",1,2,1,144.940338,-37.8429,Sold at auction 19 April 2010
Price Withheld,Land area squareMeter m2,"215/1 Danks Street, Port Melbourne VIC 3207",1,2,1,144.943848,-37.84439,Sold by private treaty 16 July 2009
Price Withheld,Land area squareMeter m2,"507/95-99 Nott Street, Port Melbourne VIC 3207",1,2,1,144.938538,-37.8405151,Sold by private treaty 17 June 2009
Price Withheld,Land area squareMeter m2,"G04/25 Pickles Street, Port Melbourne VIC 3207",1,2,1,144.943848,-37.84439,Sold by private treaty 02 June 2009
"$550,000",Internal area 86,"305/1 Danks Street, Port Melbourne VIC 3207",1,2,1,144.944,-37.84317,Sold by private treaty 17 June 2010
"$900,000",Internal area 0.00,"403/65 Beach Street, PORT MELBOURNE VIC 3207",1,2,2,144.936417,-37.8419838,Sold by private treaty 26 May 2010
"$2,350,000",Land area 330 m2,"117 Liardet Street, Port Melbourne VIC 3207",-,3,1,144.942871,-37.83918,Sold by private treaty 21 June 2017
"$1,515,000
        price from APM PriceFinder",Land area 211 m2,"159 Albert Street, Port Melbourne VIC 3207",-,3,2,144.936813,-37.83467,Sold at auction 18 March 2017
"$1,650,000
        price from APM PriceFinder",Land area 167 m2,"77 Heath Street, Port Melbourne VIC 3207",-,3,2,144.944534,-37.8349075,Sold at auction 23 April 2016
"$1,290,000
        price from APM PriceFinder",Land area 280 m2,"409 Graham Street, Port Melbourne VIC 3207",-,3,1,144.9343,-37.8355446,Sold at auction 12 December 2015
"$1,640,000
        price from APM PriceFinder",Land area 167 m2,"77 Heath Street, Port Melbourne VIC 3207",-,3,2,144.944534,-37.8349075,Sold at auction 11 July 2015
"$880,000",Land area 180 m2,"404 Graham Street, PORT MELBOURNE VIC 3207",-,3,1,144.934875,-37.8353,Sold at auction 27 May 2014
"$795,000
        price from APM PriceFinder",Land area 180 m2,"181 Pickles Street, PORT MELBOURNE VIC 3207",-,3,1,144.948334,-37.8364754,Sold by private treaty 05 July 2012
"$845,000
        price from APM PriceFinder",Land area 300 m2,"118 Evans Street, PORT MELBOURNE VIC 3207",-,3,1,144.941956,-37.8332939,Sold by private treaty 26 June 2012
"$925,000",Land area 417 m2,"6 Ozone Street, PORT MELBOURNE VIC 3207",-,3,1,144.919189,-37.8372574,Sold at auction 05 May 2012
"$700,000
        price from APM PriceFinder",Land area 113 m2,"28 Bridge Street, PORT MELBOURNE VIC 3207",-,3,1,144.946625,-37.83821,Sold by private treaty 26 July 2011
"$880,000",Internal area 0.00,"13 Heath Street, PORT MELBOURNE VIC 3207",-,3,1,144.943436,-37.8361244,Sold at auction 24 April 2010
"$783,500",Land area squareMeter m2,"144 Albert Street, Port Melbourne VIC 3207",-,3,1,144.93663,-37.8350754,Sold by private treaty 04 March 2010
"$800,000",Land area 156 m2,"105 Esplanade West, Port Melbourne VIC 3207",-,3,2,144.9422,-37.8419876,Sold at auction 28 November 2009
"$830,000
        price from APM PriceFinder",Land area squareMeter m2,"118 Clark Street, Port Melbourne VIC 3207",-,3,1,144.935471,-37.83476,Sold at auction 10 September 2009
"$800,000",Land area 320 m2,"194 Princes Street, Port Melbourne VIC 3207",-,3,1,144.938568,-37.8376236,Sold at auction 11 October 2008
Price Withheld,Land area 250 m2,"175 Stokes Street, Port Melbourne VIC 3207",-,3,2,144.939072,-37.8380661,Sold at auction 05 December 2016
"$1,900,000",Land area 135 m2,"24 Stokes Street, Port Melbourne VIC 3207",1,3,1,144.936432,-37.84149,Sold by private treaty 25 July 2017
"$1,935,000",Land area 200 m2,"172 Liardet Street, Port Melbourne VIC 3207",1,3,2,144.940811,-37.8374557,Sold by private treaty 21 November 2016
"$1,600,000
        price from APM PriceFinder",Land area 185 m2,"59 Beacon Vista, Port Melbourne VIC 3207",1,3,2,144.928818,-37.8379936,Sold at auction 16 April 2016
"$1,545,000",Land area 196 m2,"3 Strathaird Mews, Port Melbourne VIC 3207",1,3,2,144.927475,-37.8376732,Sold by private treaty 25 February 2016
"$1,180,000
        price from APM PriceFinder","Land area 220 m2
Internal area 125","163 Liardet Street, PORT MELBOURNE VIC 3207",1,3,1,144.940659,-37.8379173,Sold at auction 06 December 2014
"$1,450,000",Land area 165 m2,"3 Princes Place, PORT MELBOURNE VIC 3207",1,3,2,144.936539,-37.8398361,Sold at auction 05 December 2014
"$900,000",Internal area 0.00,"24/15 Beach Street, PORT MELBOURNE VIC 3207",1,3,2,144.939774,-37.8432922,Sold prior to auction 01 December 2011
"$695,000",Internal area 0.00,"42 Cambridge Street, PORT MELBOURNE VIC 3207",1,3,2,144.937408,-37.8339462,Sold by private treaty 24 August 2011
"$880,000
        price from APM PriceFinder",Internal area 0.00,"8 Little Ingles Street, PORT MELBOURNE VIC 3207",1,3,1,144.948776,-37.8348465,Sold at auction 25 June 2011
"$1,080,000",Land area 588 m2,"5 Ozone Street, Port Melbourne VIC 3207",1,3,1,144.918823,-37.83744,Sold at auction 27 February 2010
"$796,000",Land area squareMeter m2,"5a/9 Beach Street, Port Melbourne VIC 3207",1,3,2,144.940186,-37.84389,Sold at auction 30 April 2009
"$685,000",Land area squareMeter m2,"212 Station Street, Port Melbourne VIC 3207",1,3,1,144.946732,-37.83212,Sold by private treaty 24 April 2009
"$860,000",Land area 435 m2,"1 Weeroona Street, Port Melbourne VIC 3207",1,3,1,144.915985,-37.8379974,Sold at auction 20 September 2008
Price Withheld,Land area 225 m2,"75 Swallow Street, Port Melbourne VIC 3207",1,3,2,144.932938,-37.8380661,Sold at auction 12 November 2016
Price Withheld,Land area 254 m2,"183 Bridge St., PORT MELBOURNE VIC 3207",1,3,1,144.941559,-37.8358765,Sold at auction 30 May 2015
Price Withheld,Internal area 0.00,"338 Williamstown Road, Port Melbourne VIC 3207",1,3,1,144.925049,-37.83527,Sold by private treaty 03 November 2011
Price Withheld,Internal area 0.00,"338 Williamstown Road, Port Melbourne VIC 3207",1,3,1,144.925049,-37.83527,Sold by private treaty 03 November 2011
"$1,320,000
        price from APM PriceFinder",Land area 305 m2,"17 Dunstan Parade, Port Melbourne VIC 3207",1,3,2,144.916412,-37.8372269,Sold by private treaty 07 November 2016
"$405,000",Land area 56 m2,"2304/58 Clarke Street, Southbank VIC 3006",-,2,1,144.9594,-37.82786,Sold by private treaty 15 July 2017
"$535,000
        price from APM PriceFinder",Land area 65 m2,"4311/35 Queensbridge Street, Southbank VIC 3006",-,2,1,144.9614,-37.82296,Sold by private treaty 31 December 2016
"$435,000
        price from APM PriceFinder","Land area 73 m2
Internal area 73.00","904/283 City Road, Southbank VIC 3006",-,2,1,144.959045,-37.8271446,Sold by private treaty 14 December 2016
"$396,500",Internal area 58,"2003/241 City Road, Southbank VIC 3006",-,2,1,144.959946,-37.8263969,Sold by private treaty 03 March 2016
"$695,500",Land area 82 m2,Southbank VIC 3006,-,2,2,144.96402,-37.822628,Sold by private treaty 05 November 2015
"$437,500
        price from APM PriceFinder",Internal area 66,"1911/283 City Road, Southbank VIC 3006",-,2,1,144.959045,-37.82737,Sold by private treaty 17 September 2015
"$535,000",Internal area 65,"4311/35 Queensbridge Street, Southbank VIC 3006",-,2,1,144.96109,-37.8227654,Sold by private treaty 29 August 2015
"$433,000
        price from APM PriceFinder",Land area 66 m2,Southbank VIC 3006,-,2,1,144.96402,-37.822628,Sold by private treaty 08 February 2015
"$460,000
        price from APM PriceFinder",Internal area 63,"2408/283 City Road, SOUTHBANK VIC 3006",-,2,1,144.959045,-37.82737,Sold by private treaty 20 January 2015
"$441,000
        price from APM PriceFinder",Internal area 72,"1203/283 City Road, SOUTHBANK VIC 3006",-,2,1,144.959045,-37.82737,Sold by private treaty 22 December 2014
"$402,000
        price from APM PriceFinder",Internal area 70,"902 283 City Road, SOUTHBANK VIC 3006",-,2,1,144.959045,-37.82737,Sold by private treaty 26 June 2013
Price Withheld,Internal area 61,"3810/35 Queensbridge  Street, Southbank VIC 3006",-,2,1,144.96109,-37.8227654,Sold by private treaty 04 April 2016
Price Withheld,Internal area 57,"1004/109 Clarendon Street, SOUTHBANK VIC 3006",-,2,1,144.958466,-37.82774,Sold by private treaty 19 May 2015
Price Withheld,"Land area 61 m2
Internal area 55 m2","3301/57-61 City Road, SOUTHBANK VIC 3006",-,2,2,144.9663,-37.8217049,Sold by private treaty 01 April 2015
Price Withheld,"Land area 75 m2
Internal area 63 m2","2202/57-61 City Road, SOUTHBANK VIC 3006",-,2,2,144.9663,-37.8217049,Sold by private treaty 10 March 2015
Price Withheld,Internal area 57,"1409/241-243 City Road, SOUTHBANK VIC 3006",-,2,1,144.959946,-37.8263969,Sold by private treaty 11 February 2015
Price Withheld,Internal area 77 m2,"606/58 Clarke Street, Southbank VIC 3006",-,2,1,144.959335,-37.82786,Sold by private treaty 17 March 2014
Price Withheld,Internal area 70,"1602/241 City Road, SOUTHBANK VIC 3006",-,2,1,144.959579,-37.826416,Sold by private treaty 15 October 2013
"$538,000","Land area 86.4 m2
Internal area 81.70","247/183 City Road, Southbank VIC 3006",1,2,1,144.961838,-37.82483,Sold by private treaty 25 September 2017
"$560,500","Land area 92 m2
Internal area 87.40","163/183 City Road, Southbank VIC 3006",1,2,2,144.961838,-37.82483,Sold by private treaty 25 September 2017
"$545,000","Land area 4 m2
Internal area 72.00","43/88 Wells Street, Southbank VIC 3006",1,2,1,144.968552,-37.82733,Sold by private treaty 14 September 2017
"$590,000","Land area 84.9 m2
Internal area 80.00","293/22 Kavanagh Street, Southbank VIC 3006",1,2,1,144.965881,-37.8229332,Sold by private treaty 04 September 2017
"$505,000","Land area 87 m2
Internal area 82.00","133/173 City Road, Southbank VIC 3006",1,2,1,144.962372,-37.8245964,Sold at auction 02 September 2017
"$550,000",Internal area 89.00,"119/183 City Road, Southbank VIC 3006",1,2,2,144.961838,-37.82483,Sold by private treaty 28 August 2017
"$555,000","Land area 91 m2
Internal area 81.00","Kavanagh Street, Southbank VIC 3006",1,2,1,144.964432,-37.8239975,Sold by private treaty 23 August 2017
"$550,000","Land area 94.6 m2
Internal area 86.00","161/83 Whiteman Street, Southbank VIC 3006",1,2,1,144.955933,-37.82701,Sold by private treaty 21 August 2017
"$498,000","Land area 82 m2
Internal area 73.00","3/67 Whiteman Street, Southbank VIC 3006",1,2,1,144.957,-37.8258667,Sold by private treaty 17 August 2017
"$553,000","Land area 93 m2
Internal area 83.00","272/100 Kavanagh Street, Southbank VIC 3006",1,2,1,144.9627,-37.8251572,Sold by private treaty 17 August 2017
"$590,000",Internal area 9.00,"2205/63 Whiteman Street, Southbank VIC 3006",1,2,2,144.956848,-37.8260536,Sold by private treaty 15 August 2017
"$516,000","Land area 80 m2
Internal area 67.70","1107/241 City Road, Southbank VIC 3006",1,2,1,144.96,-37.8265038,Sold by private treaty 08 August 2017
"$732,000",Internal area 87.00,"101/8 Wells Street, Southbank VIC 3006",1,2,1,144.968918,-37.8261871,Sold at auction 29 July 2017
"$610,000",Land area 1214.08 m2,"2506/50 Haig Street, Southbank VIC 3006",1,2,1,144.957077,-37.82688,Sold by private treaty 20 July 2017
"$538,000","Land area 86.4 m2
Internal area 81.70","137/173 City Road, Southbank VIC 3006",1,2,1,144.962372,-37.8245964,Sold by private treaty 11 July 2017
"$700,000","Land area 93 m2
Internal area 89.00","1604/7 Riverside Quay, Southbank VIC 3006",1,2,1,144.964691,-37.8213348,Sold by private treaty 30 June 2017
"$555,000",Internal area 90.00,"202/173 City Road, Southbank VIC 3006",1,2,1,144.962372,-37.8245964,Sold by private treaty 27 June 2017
"$1,180,000","Land area 104 m2
Internal area 100.00","5705/7 Riverside Quay, Southbank VIC 3006",1,2,2,144.964691,-37.8213348,Sold by private treaty 14 June 2017
"$582,000","Land area 77 m2
Internal area 70.00","1906/118 Kavanagh Street, Southbank VIC 3006",1,2,2,144.961975,-37.8254128,Sold by private treaty 08 June 2017
"$530,600",Internal area 84.00,"1105/163 City Road, Southbank VIC 3006",1,2,1,144.962555,-37.8241577,Sold by private treaty 02 June 2017
"$550,000",Internal area 87.00,"213/183 City Road, Southbank VIC 3006",1,2,2,144.961838,-37.82483,Sold by private treaty 18 May 2017
"$760,000",Land area 80 m2,"3203/9 Power Street, Southbank VIC 3006",1,2,2,144.960968,-37.8233757,Sold by private treaty 08 May 2017
"$620,000",Internal area 85.00,"1806/151 City Road, Southbank VIC 3006",1,2,2,144.9631,-37.8237076,Sold by private treaty 28 April 2017
"$725,000",Land area 79.5 m2,"2903/9 Power Street, Southbank VIC 3006",1,2,2,144.960968,-37.8233757,Sold by private treaty 10 April 2017
"$900,000
        price from APM PriceFinder",Land area 93.9 m2,"1704/9 Power Street, Southbank VIC 3006",1,2,2,144.961365,-37.82315,Sold by private treaty 07 April 2017
"$860,000
        price from APM PriceFinder",Internal area 130,"2105/8 Kavanagh Street, Southbank VIC 3006",1,2,2,144.96669,-37.8225632,Sold by private treaty 02 April 2017
"$505,000",Internal area 80 m2,"Lot 1110 /14 Cavenagh Street,, Southbank VIC 3006",1,2,2,144.96637,-37.8227158,Sold by private treaty 30 March 2017
"$475,000",Land area 70 m2,"236/88 Kavanagh Street, Southbank VIC 3006",1,2,1,144.963028,-37.82468,Sold by private treaty 30 March 2017
"$550,000",Internal area 82,"318/88 Kavanagh Street, Southbank VIC 3006",1,2,1,144.963028,-37.82468,Sold by private treaty 02 March 2017
"$500,000
        price from APM PriceFinder",Internal area 81.00,"238/88 Kavanagh Street, Southbank VIC 3006",1,2,1,144.963028,-37.82468,Sold by private treaty 06 February 2017
"$560,000",Internal area 73,"2809/180 City Road, Southbank VIC 3006",1,2,1,144.9616,-37.82379,Sold by private treaty 23 November 2016
"$626,000",Internal area 89.00,"1109/8 Kavanagh Street, Southbank VIC 3006",1,2,1,144.966675,-37.8225822,Sold by private treaty 22 November 2016
"$488,000","Land area 77 m2
Internal area 77.00","33/100 Kavanagh Street, Southbank VIC 3006",1,2,1,144.9627,-37.8251572,Sold by private treaty 14 November 2016
"$460,000",Land area 75 m2,"3507/241 City Road, Southbank VIC 3006",1,2,1,144.96,-37.8265038,Sold by private treaty 07 November 2016
"$378,000
        price from APM PriceFinder",Internal area 79,"904/14 Kavanagh Street, Southbank VIC 3006",1,2,2,144.96637,-37.8227158,Sold by private treaty 03 November 2016
"$600,000",Land area 84 m2,"2310/118 Kavanagh Street, Southbank VIC 3006",1,2,2,144.961975,-37.8254128,Sold by private treaty 24 October 2016
"$499,000
        price from APM PriceFinder",Internal area 80,"31/28 Southgate Avenue, Southbank VIC 3006",1,2,1,144.967636,-37.8206978,Sold by private treaty 20 October 2016
"$480,000","Land area 81 m2
Internal area 81","1003/283 City Road, Southbank VIC 3006",1,2,1,144.959045,-37.8271446,Sold by private treaty 26 September 2016
"$560,000",Internal area 89,"1606/80 Clarendon Street, Southbank VIC 3006",1,2,1,144.95723,-37.8271446,Sold by private treaty 12 September 2016
"$591,100",Internal area 101,"808/80 Clarendon Street, Southbank VIC 3006",1,2,2,144.95723,-37.8271446,Sold by private treaty 30 August 2016
"$600,000",Internal area 91,"900/180 City Road, Southbank VIC 3006",1,2,2,144.962021,-37.8240471,Sold by private treaty 09 July 2016
"$560,000
        price from APM PriceFinder",Internal area 73,"3009/180 City Road, Southbank VIC 3006",1,2,1,144.962021,-37.8240471,Sold by private treaty 28 June 2016
"$500,000",Internal area 70 m2,"1310A/8 Dorcas Street, Southbank VIC 3006",1,2,2,144.970215,-37.8297729,Sold by private treaty 30 May 2016
"$552,000","Land area 4 m2
Internal area 69","1810/241 City Road, Southbank VIC 3006",1,2,2,144.959946,-37.8263969,Sold by private treaty 30 May 2016
"$830,000",Internal area 146,"3/1 Riverside Quay, Southbank VIC 3006",1,2,2,144.962936,-37.8210068,Sold by private treaty 30 April 2016
"$480,000","Land area 73 m2
Internal area 70 m2","1106/109 Clarendon Street, Southbank VIC 3006",1,2,1,144.95845,-37.8278046,Sold by private treaty 26 April 2016
"$550,000","Land area 81 m2
Internal area 70 m2","2303/46-50 Haig Street, Southbank VIC 3006",1,2,1,144.957077,-37.82688,Sold by private treaty 24 April 2016
"$550,000",Internal area 90,"275/100 Kavanagh Street, Southbank VIC 3006",1,2,1,144.96254,-37.8251266,Sold by private treaty 19 April 2016
"$525,000",Internal area 90,"159/100 Kavanagh Street, Southbank VIC 3006",1,2,1,144.96254,-37.8251266,Sold by private treaty 19 April 2016
"$500,000
        price from APM PriceFinder",Internal area 72,"81/88 Kavanagh Street, Southbank VIC 3006",1,2,1,144.963272,-37.82469,Sold by private treaty 11 April 2016
"$486,000
        price from APM PriceFinder",Internal area 72,"206/88 Southbank Boulevard, Southbank VIC 3006",1,2,1,144.964661,-37.8234634,Sold by private treaty 06 April 2016
"$967,500",Internal area 135,"1808/7 Riverside Quay, Southbank VIC 3006",1,2,2,144.964478,-37.82141,Sold by private treaty 01 April 2016
"$555,000
        price from APM PriceFinder",Internal area 70,"2406/118 Kavanagh Street, Southbank VIC 3006",1,2,2,144.96225,-37.82548,Sold by private treaty 31 March 2016
"$835,000
        price from APM PriceFinder",Internal area 112,"901/8 Kavanagh Street, Southbank VIC 3006",1,2,2,144.96669,-37.8225632,Sold by private treaty 06 February 2016
"$483,000",Internal area 84 m2,"1006/12-16 Kavanagh St, Southbank VIC 3006",1,2,2,144.966461,-37.82289,Sold by private treaty 04 February 2016
"$565,000",Internal area 83,"149/38 Kavanagh Street, Southbank VIC 3006",1,2,2,144.964157,-37.82382,Sold by private treaty 05 January 2016
"$620,000
        price from APM PriceFinder",Land area 82 m2,"2405/283 City Road, Southbank VIC 3006",1,2,2,144.959045,-37.82737,Sold by private treaty 18 November 2015
"$590,000","Land area 10 m2
Internal area 95","1113/83 Queensbridge Street, Southbank VIC 3006",1,2,2,144.961365,-37.82384,Sold by private treaty 07 October 2015
"$540,000",Internal area 72,"4003/241 City Road, Southbank VIC 3006",1,2,1,144.959946,-37.8263969,Sold by private treaty 02 October 2015
"$493,500
        price from APM PriceFinder",Land area 70 m2,"1009/283 City Road, SOUTHBANK VIC 3006",1,2,1,144.959045,-37.82737,Sold by private treaty 24 September 2015
"$550,000",Internal area 90,"205/100 Kavanagh Street, Southbank VIC 3006",1,2,2,144.96254,-37.8251266,Sold by private treaty 23 September 2015
"$625,000",Internal area 84,"60/8 Wells Street, SOUTHBANK VIC 3006",1,2,1,144.968613,-37.8262,Sold at auction 23 September 2015
"$615,000",Internal area 103,"218/22 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.965942,-37.822876,Sold by private treaty 07 September 2015
"$550,000",Land area 81 m2,"201/88 Kavanagh Street, SOUTHBANK VIC 3006",1,2,1,144.963272,-37.82469,Sold by private treaty 07 September 2015
"$510,000",Internal area 82,"114/183 City Road, SOUTHBANK VIC 3006",1,2,1,144.9624,-37.8249168,Sold by private treaty 21 August 2015
"$610,000",Internal area 89,"348/183 City Road, SOUTHBANK VIC 3006",1,2,2,144.9624,-37.8249168,Sold by private treaty 18 August 2015
"$550,000",Internal area 87,"86/22 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.965942,-37.822876,Sold by private treaty 14 July 2015
"$500,000","Land area 18 m2
Internal area 66","2705/63 Whiteman Street, SOUTHBANK VIC 3006",1,2,1,144.956726,-37.8260651,Sold by private treaty 01 June 2015
"$690,000",Internal area 82,"2908/180 City Road, SOUTHBANK VIC 3006",1,2,2,144.962021,-37.8240471,Sold by private treaty 22 May 2015
"$510,000
        price from APM PriceFinder",Internal area 71,"301/88 Kavanagh Street, SOUTHBANK VIC 3006",1,2,1,144.963272,-37.82469,Sold by private treaty 18 May 2015
"$486,000",Internal area 84,"107/88 Kavanagh Street, SOUTHBANK VIC 3006",1,2,1,144.963272,-37.82469,Sold by private treaty 04 May 2015
"$525,000",Internal area 62,"3005/63 Whiteman Street, SOUTHBANK VIC 3006",1,2,1,144.956726,-37.8260651,Sold by private treaty 22 April 2015
"$555,000
        price from APM PriceFinder",Land area 82 m2,"141/83 Whiteman, SOUTHBANK VIC 3006",1,2,2,144.956,-37.82697,Sold by private treaty 23 March 2015
"$508,000
        price from APM PriceFinder","Land area 94 m2
Internal area 83","242/100 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.96254,-37.8251266,Sold by private treaty 21 March 2015
"$570,000
        price from APM PriceFinder",Internal area 85,"2305/63 Whiteman Street, SOUTHBANK VIC 3006",1,2,2,144.956726,-37.8260651,Sold by private treaty 03 March 2015
"$880,000
        price from APM PriceFinder",Internal area 111,"1004/8 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.96669,-37.8225632,Sold by private treaty 18 November 2014
"$505,000
        price from APM PriceFinder","Land area 74 m2
Internal area 62","3302 /283 City Road, SOUTHBANK VIC 3006",1,2,1,144.959045,-37.82737,Sold by private treaty 22 October 2014
"$540,000
        price from APM PriceFinder",Internal area 78,"50/88 Wells Street, SOUTHBANK VIC 3006",1,2,1,144.96817,-37.82728,Sold at auction 13 September 2014
"$661,500
        price from APM PriceFinder",Internal area 90,"301/18 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.9661,-37.8228264,Sold by private treaty 12 July 2014
"$562,500",Internal area 80,"5/110 Southbank Boulevard, SOUTHBANK VIC 3006",1,2,1,144.965622,-37.82355,Sold at auction 14 December 2013
"$585,000
        price from APM PriceFinder",Internal area 90,"2302/63 Whiteman Street, Southbank VIC 3006",1,2,2,144.956726,-37.8260651,Sold by private treaty 29 November 2013
"$495,000
        price from APM PriceFinder",Internal area 71,"2309 / 283 City Road, SOUTHBANK VIC 3006",1,2,1,144.959045,-37.8271751,Sold by private treaty 16 October 2013
"$611,000
        price from APM PriceFinder",Internal area 74,"3101/283 City Road, SOUTHBANK VIC 3006",1,2,1,144.959045,-37.82737,Sold by private treaty 03 August 2013
"$555,000
        price from APM PriceFinder",Land area 80 m2,"81/120 Sturt Street, SOUTHBANK VIC 3006",1,2,1,144.966843,-37.8246269,Sold by private treaty 09 May 2013
"$523,000
        price from APM PriceFinder",Internal area 83,"Kavanagh Street, SOUTHBANK VIC 3006",1,2,1,144.96402,-37.8235321,Sold by private treaty 05 March 2013
"$516,500
        price from APM PriceFinder",Land area 0 m2,Southbank VIC 3006,1,2,1,144.966843,-37.8246269,Sold by private treaty 05 February 2013
"$570,000
        price from APM PriceFinder",Internal area 9,"1503/63 Whiteman Street, SOUTHBANK VIC 3006",1,2,2,144.956772,-37.82592,Sold by private treaty 09 May 2012
"$525,000",Internal area 0.00,"1603/14 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.966385,-37.8227921,Sold by private treaty 09 December 2011
"$525,000
        price from APM PriceFinder",Internal area 0.00,"188/183 City Road, Southbank VIC 3006",1,2,2,144.9624,-37.8249168,Sold by private treaty 08 December 2011
"$575,000",Internal area 0.00,"2604/109 Clarendon Street, SOUTHBANK VIC 3006",1,2,2,144.958466,-37.82774,Sold by private treaty 07 October 2011
"$597,000",Internal area 0.00,"606/80 Clarendon Street, SOUTHBANK VIC 3006",1,2,1,144.95723,-37.8271446,Sold by private treaty 20 August 2011
"$440,000",Internal area 0.00,"1011/80 Clarendon Street, SOUTHBANK VIC 3006",1,2,1,144.95723,-37.8271446,Sold by private treaty 13 July 2011
"$665,000",Internal area 0.00,"2401/80 Clarendon Street, SOUTHBANK VIC 3006",1,2,2,144.957336,-37.8272324,Sold by private treaty 13 July 2011
"$520,000",Internal area 0.00,"40/120 Sturt Street, SOUTHBANK VIC 3006",1,2,1,144.9669,-37.824894,Sold by private treaty 07 April 2011
"$495,000",Internal area 0.00,"198/99 Whiteman Street, SOUTHBANK VIC 3006",1,2,1,144.955643,-37.82737,Sold by private treaty 05 April 2011
"$525,000",Internal area 0.00,"199/100 Kavanagh Street, SOUTHBANK VIC 3006",1,2,1,144.96283,-37.825325,Sold by private treaty 28 March 2011
"$525,000",Internal area 0.00,"1405/163 City Road, SOUTHBANK VIC 3006",1,2,2,144.962555,-37.8240776,Sold by private treaty 02 February 2011
"$520,000",Internal area 0.00,"607/163 City Road, SOUTHBANK VIC 3006",1,2,2,144.962555,-37.8240776,Sold by private treaty 15 January 2011
"$525,000",Internal area 0.00,"507/163 City Road, Southbank VIC 3006",1,2,2,144.962555,-37.8240776,Sold by private treaty 14 December 2010
"$490,000",Internal area 0.00,"76/88 Southbank Boulevard, SOUTHBANK VIC 3006",1,2,1,144.964661,-37.8234634,Sold by private treaty 11 November 2010
"$480,000",Internal area 0.00,"107/173 City Road, SOUTHBANK VIC 3006",1,2,1,144.962082,-37.8243637,Sold by private treaty 01 October 2010
"$580,000",Internal area 0.00,"226/22 Kavanagh Street, Southbank VIC 3006",1,2,2,144.965881,-37.8229332,Sold by private treaty 15 September 2010
"$812,500",Internal area 0.00,"2401/7 Riverside Quay, SOUTHBANK VIC 3006",1,2,2,144.964478,-37.82141,Sold by private treaty 11 September 2010
"$502,000",Internal area 0.00,"232/100 Kavanagh Street, SOUTHBANK VIC 3006",1,2,1,144.9627,-37.8251572,Sold by private treaty 26 July 2010
"$585,000",Internal area 0.00,"327/173 City Road, SOUTHBANK VIC 3006",1,2,1,144.962082,-37.8243637,Sold by private treaty 20 July 2010
"$522,000",Internal area 0.00,"257/173 City Road, SOUTHBANK VIC 3006",1,2,1,144.962082,-37.8243637,Sold by private treaty 09 July 2010
"$600,000",Internal area 0.00,"908/45 Haig Street, SOUTHBANK VIC 3006",1,2,2,144.957428,-37.8270226,Sold by private treaty 02 June 2010
"$650,000
        price from APM PriceFinder",Land area squareMeter m2,"54/8 Cook Street, Southbank VIC 3006",1,2,1,144.964691,-37.8213348,Sold at auction 19 April 2010
"$615,000
        price from APM PriceFinder",Land area squareMeter m2,"49/1 Riverside Quay, Southbank VIC 3006",1,2,1,144.963959,-37.821743,Sold by private treaty 07 April 2010
"$605,000
        price from APM PriceFinder",Land area squareMeter m2,"1104/7 Riverside Quay, Southbank VIC 3006",1,2,2,144.964478,-37.82141,Sold at auction 12 March 2010
"$809,000",Internal area 0.00,"1307/7 Riverside Quay, SOUTHBANK VIC 3006",1,2,2,144.964478,-37.82141,Sold by private treaty 21 February 2010
"$1,180,000
        price from APM PriceFinder",Land area squareMeter m2,"5108/7 Riverside Quay, Southbank VIC 3006",1,2,2,144.964478,-37.82141,Sold by private treaty 12 February 2010
"$615,000
        price from APM PriceFinder",Land area squareMeter m2,"1204/7 Riverside Quay, Southbank VIC 3006",1,2,2,144.964478,-37.82141,Sold at auction 30 January 2010
"$465,000
        price from APM PriceFinder",Land area squareMeter m2,"5/30 Miles Street, Southbank VIC 3006",1,2,1,144.966278,-37.8281059,Sold by private treaty 17 November 2009
"$510,000
        price from APM PriceFinder",Land area squareMeter m2,"138/183 City Road, Southbank VIC 3006",1,2,2,144.961838,-37.82483,Sold by private treaty 13 November 2009
"$580,000
        price from APM PriceFinder",Land area squareMeter m2,"92/99 Whiteman Street, Southbank VIC 3006",1,2,2,144.9556,-37.82728,Sold by private treaty 11 November 2009
"$510,000
        price from APM PriceFinder",Land area squareMeter m2,"294/183 City Road, Southbank VIC 3006",1,2,1,144.961838,-37.82483,Sold by private treaty 09 November 2009
"$520,000
        price from APM PriceFinder",Land area squareMeter m2,"235/100 Kavanagh Street, Southbank VIC 3006",1,2,2,144.9627,-37.8251572,Sold by private treaty 27 October 2009
